index,Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
7529,107530,Wheeling village,160,81087,16000US1781087,IL,17,37982
7530,107531,Whiteash,160,81165,16000US1781165,IL,17,341
7531,107532,White City village,160,81191,16000US1781191,IL,17,189
7532,107533,Annapolis,160,1556,16000US1701556,IL,17,40
7533,107534,White Hall,160,81256,16000US1781256,IL,17,2569
7534,107535,White Heath,160,81295,16000US1781295,IL,17,234
7535,107536,Williamsfield village,160,81802,16000US1781802,IL,17,540
7536,107537,Williamson village,160,81815,16000US1781815,IL,17,212
7537,107538,Williamsville village,160,81854,16000US1781854,IL,17,1526
7538,107539,Willisville village,160,81867,16000US1781867,IL,17,448
7539,107540,Willowbrook village,160,81919,16000US1781919,IL,17,8629
7540,107541,Willowbrook,160,81938,16000US1781938,IL,17,2044
7541,107542,Willow Hill village,160,82010,16000US1782010,IL,17,233
7542,107543,Willow Springs village,160,82049,16000US1782049,IL,17,5676
7543,107544,Annawan,160,1569,16000US1701569,IL,17,900
7544,107545,Wilmette village,160,82075,16000US1782075,IL,17,27420
7545,107546,Wilmington village,160,82088,16000US1782088,IL,17,128
7546,107547,Wilmington,160,82101,16000US1782101,IL,17,5776
7547,107548,Wilsonville village,160,82218,16000US1782218,IL,17,563
7548,107549,Winchester,160,82270,16000US1782270,IL,17,1569
7549,107550,Windsor village,160,82309,16000US1782309,IL,17,988
7550,107551,Windsor,160,82322,16000US1782322,IL,17,1445
7551,107552,Winfield village,160,82400,16000US1782400,IL,17,9492
7552,107553,Winnebago village,160,82491,16000US1782491,IL,17,3027
7553,107554,Winnetka village,160,82530,16000US1782530,IL,17,12407
7554,107555,Antioch village,160,1595,16000US1701595,IL,17,14386
7555,107556,Winslow village,160,82543,16000US1782543,IL,17,245
7556,107557,Winthrop Harbor village,160,82686,16000US1782686,IL,17,6849
7557,107558,Witt,160,82725,16000US1782725,IL,17,774
7558,107559,Wonder Lake village,160,82855,16000US1782855,IL,17,3966
7559,107560,Wood Dale,160,82985,16000US1782985,IL,17,13923
7560,107561,Woodhull village,160,83063,16000US1783063,IL,17,945
7561,107562,Woodland village,160,83102,16000US1783102,IL,17,328
7562,107563,Woodlawn village,160,83206,16000US1783206,IL,17,676
7563,107564,Woodridge village,160,83245,16000US1783245,IL,17,33321
7564,107565,Wood River,160,83271,16000US1783271,IL,17,10417
7565,107566,Apple Canyon Lake,160,1647,16000US1701647,IL,17,304
7566,107567,Woodson village,160,83336,16000US1783336,IL,17,417
7567,107568,Woodstock,160,83349,16000US1783349,IL,17,25247
7568,107569,Worden village,160,83505,16000US1783505,IL,17,1250
7569,107570,Worth village,160,83518,16000US1783518,IL,17,10829
7570,107571,Wyanet village,160,83622,16000US1783622,IL,17,1122
7571,107572,Wyoming,160,83687,16000US1783687,IL,17,1599
7572,107573,Xenia village,160,83739,16000US1783739,IL,17,493
7573,107574,Yale village,160,83765,16000US1783765,IL,17,80
7574,107575,Yates City village,160,83817,16000US1783817,IL,17,813
7575,107576,Yorkville,160,84038,16000US1784038,IL,17,18222
7576,107577,Apple River village,160,1673,16000US1701673,IL,17,456
7577,107578,Zeigler,160,84155,16000US1784155,IL,17,1804
7578,107579,Zion,160,84220,16000US1784220,IL,17,24251
7579,107580,Arcola,160,1881,16000US1701881,IL,17,2961
7580,107581,Arenzville village,160,1946,16000US1701946,IL,17,364
7581,107582,Argenta village,160,1972,16000US1701972,IL,17,958
7582,107583,Arlington village,160,2102,16000US1702102,IL,17,166
7583,107584,Arlington Heights village,160,2154,16000US1702154,IL,17,75802
7584,107585,Armington village,160,2206,16000US1702206,IL,17,360
7585,107586,Aroma Park village,160,2258,16000US1702258,IL,17,659
7586,107587,Arrowsmith village,160,2342,16000US1702342,IL,17,316
7587,107588,Arthur village,160,2414,16000US1702414,IL,17,2563
7588,107589,Ashkum village,160,2479,16000US1702479,IL,17,795
7589,107590,Ashland village,160,2505,16000US1702505,IL,17,1318
7590,107591,Ashley,160,2531,16000US1702531,IL,17,563
7591,107592,Ashmore village,160,2557,16000US1702557,IL,17,828
7592,107593,Ashton village,160,2583,16000US1702583,IL,17,958
7593,107594,Assumption,160,2609,16000US1702609,IL,17,1315
7594,107595,Astoria,160,2635,16000US1702635,IL,17,1198
7595,107596,Athens,160,2674,16000US1702674,IL,17,1776
7596,107597,Atkinson,160,2726,16000US1702726,IL,17,1006
7597,107598,Atlanta,160,2752,16000US1702752,IL,17,1321
7598,107599,Atwood village,160,2882,16000US1702882,IL,17,1115
7599,107600,Auburn,160,2921,16000US1702921,IL,17,4870
7600,107601,Augusta village,160,2986,16000US1702986,IL,17,573
7601,107602,Aurora,160,3012,16000US1703012,IL,17,200614
7602,107603,Ava,160,3103,16000US1703103,IL,17,661
7603,107604,Aviston village,160,3181,16000US1703181,IL,17,2228
7604,107605,Avon village,160,3207,16000US1703207,IL,17,686
7605,107606,Baldwin village,160,3454,16000US1703454,IL,17,409
7606,107607,Banner village,160,3571,16000US1703571,IL,17,207
7607,107608,Bannockburn village,160,3610,16000US1703610,IL,17,1390
7608,107609,Bardolph village,160,3675,16000US1703675,IL,17,268
7609,107610,Barrington village,160,3844,16000US1703844,IL,17,10576
7610,107611,Barrington Hills village,160,3883,16000US1703883,IL,17,3370
7611,107612,Barry,160,3948,16000US1703948,IL,17,1300
7612,107613,Bartelso village,160,4000,16000US1704000,IL,17,608
7613,107614,Bartlett village,160,4013,16000US1704013,IL,17,41552
7614,107615,Bartonville village,160,4039,16000US1704039,IL,17,6438
7615,107616,Basco village,160,4052,16000US1704052,IL,17,78
7616,107617,Batavia,160,4078,16000US1704078,IL,17,26105
7617,107618,Batchtown village,160,4117,16000US1704117,IL,17,189
7618,107619,Bath village,160,4156,16000US1704156,IL,17,267
7619,107620,Baylis village,160,4247,16000US1704247,IL,17,195
7620,107621,Bay View Gardens village,160,4273,16000US1704273,IL,17,336
7621,107622,Beach Park village,160,4303,16000US1704303,IL,17,13833
7622,107623,Beardstown,160,4351,16000US1704351,IL,17,6217
7623,107624,Beason,160,4403,16000US1704403,IL,17,70
7624,107625,Beaverville village,160,4507,16000US1704507,IL,17,285
7625,107626,Beckemeyer village,160,4533,16000US1704533,IL,17,948
7626,107627,Bedford Park village,160,4572,16000US1704572,IL,17,646
7627,107628,Beecher village,160,4585,16000US1704585,IL,17,4532
7628,107629,Beecher City village,160,4598,16000US1704598,IL,17,454
7629,107630,Belgium village,160,4689,16000US1704689,IL,17,325
7630,107631,Belknap village,160,4715,16000US1704715,IL,17,54
7631,107632,Belle Prairie City,160,4793,16000US1704793,IL,17,60
7632,107633,Belle Rive village,160,4806,16000US1704806,IL,17,301
7633,107634,Belleville,160,4845,16000US1704845,IL,17,42898
7634,107635,Bellevue village,160,4871,16000US1704871,IL,17,1566
7635,107636,Bellflower village,160,4897,16000US1704897,IL,17,330
7636,107637,Bellmont village,160,4936,16000US1704936,IL,17,204
7637,107638,Bellwood village,160,4975,16000US1704975,IL,17,19190
7638,107639,Belvidere,160,5092,16000US1705092,IL,17,25741
7639,107640,Bement village,160,5144,16000US1705144,IL,17,1744
7640,107641,Benld,160,5209,16000US1705209,IL,17,1657
7641,107642,Bensenville village,160,5248,16000US1705248,IL,17,18485
7642,107643,Benson village,160,5261,16000US1705261,IL,17,427
7643,107644,Bentley,160,5274,16000US1705274,IL,17,37
7644,107645,Benton,160,5300,16000US1705300,IL,17,7319
7645,107646,Berkeley village,160,5404,16000US1705404,IL,17,5217
7646,107647,Berlin village,160,5443,16000US1705443,IL,17,144
7647,107648,Berwyn,160,5573,16000US1705573,IL,17,56706
7648,107649,Bethalto village,160,5599,16000US1705599,IL,17,9406
7649,107650,Bethany village,160,5612,16000US1705612,IL,17,1308
7650,107651,Biggsville village,160,5898,16000US1705898,IL,17,298
7651,107652,Big Rock village,160,5976,16000US1705976,IL,17,1128
7652,107653,Bingham village,160,6028,16000US1706028,IL,17,45
7653,107654,Bishop Hill village,160,6171,16000US1706171,IL,17,136
7654,107655,Bismarck village,160,6184,16000US1706184,IL,17,598
7655,107656,Blandinsville village,160,6470,16000US1706470,IL,17,693
7656,107657,Bloomingdale village,160,6587,16000US1706587,IL,17,22261
7657,107658,Bloomington,160,6613,16000US1706613,IL,17,78206
7658,107659,Blue Island,160,6704,16000US1706704,IL,17,23096
7659,107660,Blue Mound village,160,6756,16000US1706756,IL,17,1055
7660,107661,Bluffs village,160,6899,16000US1706899,IL,17,795
7661,107662,Bluford village,160,6964,16000US1706964,IL,17,617
7662,107663,Bolingbrook village,160,7133,16000US1707133,IL,17,74371
7663,107664,Bondville village,160,7211,16000US1707211,IL,17,476
7664,107665,Bone Gap village,160,7224,16000US1707224,IL,17,201
7665,107666,Bonfield village,160,7237,16000US1707237,IL,17,319
7666,107667,Bonnie village,160,7263,16000US1707263,IL,17,403
7667,107668,Boody,160,7315,16000US1707315,IL,17,232
7668,107669,Boulder Hill,160,7419,16000US1707419,IL,17,8584
7669,107670,Bourbonnais village,160,7471,16000US1707471,IL,17,18656
7670,107671,Bowen village,160,7510,16000US1707510,IL,17,458
7671,107672,Braceville village,160,7640,16000US1707640,IL,17,757
7672,107673,Bradford village,160,7692,16000US1707692,IL,17,707
7673,107674,Bradley village,160,7744,16000US1707744,IL,17,15763
7674,107675,Braidwood,160,7770,16000US1707770,IL,17,6049
7675,107676,Breese,160,7913,16000US1707913,IL,17,4539
7676,107677,Bridgeport,160,8186,16000US1708186,IL,17,1196
7677,107678,Bridgeview village,160,8225,16000US1708225,IL,17,16359
7678,107679,Brighton village,160,8264,16000US1708264,IL,17,2109
7679,107680,Brimfield village,160,8303,16000US1708303,IL,17,901
7680,107681,Broadlands village,160,8420,16000US1708420,IL,17,380
7681,107682,Broadview village,160,8446,16000US1708446,IL,17,7957
7682,107683,Broadwell village,160,8472,16000US1708472,IL,17,117
7683,107684,Brocton village,160,8524,16000US1708524,IL,17,357
7684,107685,Brookfield village,160,8576,16000US1708576,IL,17,18964
7685,107686,Brooklyn village,160,8667,16000US1708667,IL,17,836
7686,107687,Brookport,160,8706,16000US1708706,IL,17,883
7687,107688,Broughton village,160,8875,16000US1708875,IL,17,218
7688,107689,Browning village,160,8953,16000US1708953,IL,17,103
7689,107690,Browns village,160,8979,16000US1708979,IL,17,127
7690,107691,Brownstown village,160,8992,16000US1708992,IL,17,777
7691,107692,Brussels village,160,9148,16000US1709148,IL,17,132
7692,107693,Bryant village,160,9161,16000US1709161,IL,17,200
7693,107694,Buckingham village,160,9304,16000US1709304,IL,17,304
7694,107695,Buckley village,160,9317,16000US1709317,IL,17,578
7695,107696,Buckner village,160,9330,16000US1709330,IL,17,428
7696,107697,Buda village,160,9356,16000US1709356,IL,17,644
7697,107698,Buffalo village,160,9434,16000US1709434,IL,17,537
7698,107699,Buffalo Grove village,160,9447,16000US1709447,IL,17,41591
7699,107700,Bull Valley village,160,9531,16000US1709531,IL,17,1085
7700,107701,Bulpitt village,160,9538,16000US1709538,IL,17,262
7701,107702,Buncombe village,160,9551,16000US1709551,IL,17,203
7702,107703,Bunker Hill,160,9577,16000US1709577,IL,17,1719
7703,107704,Burbank,160,9642,16000US1709642,IL,17,29157
7704,107705,Bureau Junction village,160,9681,16000US1709681,IL,17,242
7705,107706,Burlington village,160,9759,16000US1709759,IL,17,659
7706,107707,Burnham village,160,9798,16000US1709798,IL,17,4224
7707,107708,Burnt Prairie village,160,9889,16000US1709889,IL,17,66
7708,107709,Burr Ridge village,160,9980,16000US1709980,IL,17,10753
7709,107710,Bush village,160,10084,16000US1710084,IL,17,265
7710,107711,Bushnell,160,10110,16000US1710110,IL,17,3022
7711,107712,Butler village,160,10149,16000US1710149,IL,17,130
7712,107713,Byron,160,10240,16000US1710240,IL,17,3672
7713,107714,Cabery village,160,10292,16000US1710292,IL,17,326
7714,107715,Cahokia village,160,10370,16000US1710370,IL,17,14740
7715,107716,Cairo,160,10383,16000US1710383,IL,17,2758
7716,107717,Caledonia village,160,10422,16000US1710422,IL,17,219
7717,107718,Calhoun village,160,10448,16000US1710448,IL,17,204
7718,107719,Calumet City,160,10487,16000US1710487,IL,17,37184
7719,107720,Calumet Park village,160,10513,16000US1710513,IL,17,8367
7720,107721,Camargo village,160,10591,16000US1710591,IL,17,550
7721,107722,Cambria village,160,10630,16000US1710630,IL,17,1380
7722,107723,Cambridge village,160,10643,16000US1710643,IL,17,2126
7723,107724,Camden village,160,10695,16000US1710695,IL,17,114
7724,107725,Campbell Hill village,160,10773,16000US1710773,IL,17,304
7725,107726,Camp Point village,160,10877,16000US1710877,IL,17,1150
7726,107727,Campton Hills village,160,10906,16000US1710906,IL,17,11012
7727,107728,Campus village,160,10916,16000US1710916,IL,17,158
7728,107729,Candlewick Lake,160,10936,16000US1710936,IL,17,4486
7729,107730,Canton,160,11007,16000US1711007,IL,17,14539
7730,107731,Cantrall village,160,11033,16000US1711033,IL,17,233
7731,107732,Capron village,160,11124,16000US1711124,IL,17,1846
7732,107733,Carbon Cliff village,160,11150,16000US1711150,IL,17,2076
7733,107734,Carbondale,160,11163,16000US1711163,IL,17,26192
7734,107735,Carbon Hill village,160,11176,16000US1711176,IL,17,328
7735,107736,Carlinville,160,11202,16000US1711202,IL,17,5452
7736,107737,Carlock village,160,11215,16000US1711215,IL,17,613
7737,107738,Carlyle,160,11228,16000US1711228,IL,17,3299
7738,107739,Carmi,160,11293,16000US1711293,IL,17,5107
7739,107740,Carol Stream village,160,11332,16000US1711332,IL,17,40253
7740,107741,Carpentersville village,160,11358,16000US1711358,IL,17,38264
7741,107742,Carrier Mills village,160,11397,16000US1711397,IL,17,2081
7742,107743,Carrollton,160,11462,16000US1711462,IL,17,2478
7743,107744,Carterville,160,11514,16000US1711514,IL,17,5691
7744,107745,Carthage,160,11527,16000US1711527,IL,17,2580
7745,107746,Cary village,160,11592,16000US1711592,IL,17,18038
7746,107747,Casey,160,11618,16000US1711618,IL,17,2546
7747,107748,Caseyville village,160,11644,16000US1711644,IL,17,4103
7748,107749,Catlin village,160,11774,16000US1711774,IL,17,1981
7749,107750,Cave-In-Rock village,160,11826,16000US1711826,IL,17,365
7750,107751,Cedar Point village,160,11982,16000US1711982,IL,17,322
7751,107752,Cedarville village,160,12008,16000US1712008,IL,17,633
7752,107753,Central City village,160,12151,16000US1712151,IL,17,1047
7753,107754,Centralia,160,12164,16000US1712164,IL,17,12798
7754,107755,Centreville,160,12203,16000US1712203,IL,17,5142
7755,107756,Cerro Gordo village,160,12268,16000US1712268,IL,17,1348
7756,107757,Chadwick village,160,12294,16000US1712294,IL,17,481
7757,107758,Champaign,160,12385,16000US1712385,IL,17,84008
7758,107759,Chandlerville village,160,12450,16000US1712450,IL,17,621
7759,107760,Channahon village,160,12476,16000US1712476,IL,17,12845
7760,107761,Channel Lake,160,12489,16000US1712489,IL,17,1505
7761,107762,Chapin village,160,12528,16000US1712528,IL,17,479
7762,107763,Charleston,160,12567,16000US1712567,IL,17,21552
7763,107764,Chatham village,160,12684,16000US1712684,IL,17,12341
7764,107765,Chatsworth,160,12710,16000US1712710,IL,17,1012
7765,107766,Chebanse village,160,12801,16000US1712801,IL,17,1129
7766,107767,Chemung,160,12879,16000US1712879,IL,17,294
7767,107768,Chenoa,160,12931,16000US1712931,IL,17,1763
7768,107769,Cherry village,160,12970,16000US1712970,IL,17,446
7769,107770,Cherry Valley village,160,13074,16000US1713074,IL,17,2913
7770,107771,Chester,160,13139,16000US1713139,IL,17,8592
7771,107772,Chesterfield village,160,13165,16000US1713165,IL,17,238
7772,107773,Chestnut,160,13230,16000US1713230,IL,17,169
7773,107774,Chicago,160,14000,16000US1714000,IL,17,2717534
7774,107775,Chicago Heights,160,14026,16000US1714026,IL,17,30428
7775,107776,Chicago Ridge village,160,14065,16000US1714065,IL,17,14407
7776,107777,Chillicothe,160,14117,16000US1714117,IL,17,6092
7777,107778,Chrisman,160,14273,16000US1714273,IL,17,1346
7778,107779,Christopher,160,14286,16000US1714286,IL,17,2876
7779,107780,Cicero,160,14351,16000US1714351,IL,17,84361
7780,107781,Cisco village,160,14442,16000US1714442,IL,17,251
7781,107782,Cisne village,160,14455,16000US1714455,IL,17,646
7782,107783,Cissna Park village,160,14468,16000US1714468,IL,17,834
7783,107784,Claremont village,160,14533,16000US1714533,IL,17,244
7784,107785,Clarendon Hills village,160,14572,16000US1714572,IL,17,8609
7785,107786,Clay City village,160,14715,16000US1714715,IL,17,898
7786,107787,Clayton village,160,14767,16000US1714767,IL,17,613
7787,107788,Clear Lake village,160,14845,16000US1714845,IL,17,240
7788,107789,Cleveland village,160,14923,16000US1714923,IL,17,175
7789,107790,Clifton village,160,14936,16000US1714936,IL,17,1581
7790,107791,Clinton,160,15001,16000US1715001,IL,17,6987
7791,107792,Coal City village,160,15170,16000US1715170,IL,17,5724
7792,107793,Coalton village,160,15209,16000US1715209,IL,17,283
7793,107794,Coal Valley village,160,15235,16000US1715235,IL,17,3784
7794,107795,Coatsburg village,160,15261,16000US1715261,IL,17,164
7795,107796,Cobden village,160,15300,16000US1715300,IL,17,1425
7796,107797,Coffeen,160,15352,16000US1715352,IL,17,405
7797,107798,Colchester,160,15378,16000US1715378,IL,17,1539
7798,107799,Coleta village,160,15469,16000US1715469,IL,17,212
7799,107800,Colfax village,160,15495,16000US1715495,IL,17,1101
7800,107801,Collinsville,160,15599,16000US1715599,IL,17,25025
7801,107802,Colona,160,15664,16000US1715664,IL,17,4918
7802,107803,Colp village,160,15807,16000US1715807,IL,17,253
7803,107804,Columbia,160,15833,16000US1715833,IL,17,10029
7804,107805,Columbus village,160,15846,16000US1715846,IL,17,80
7805,107806,Como,160,15950,16000US1715950,IL,17,405
7806,107807,Compton village,160,15989,16000US1715989,IL,17,266
7807,107808,Concord village,160,16054,16000US1716054,IL,17,186
7808,107809,Congerville village,160,16119,16000US1716119,IL,17,483
7809,107810,Cooksville village,160,16210,16000US1716210,IL,17,194
7810,107811,Cordova village,160,16366,16000US1716366,IL,17,624
7811,107812,Cornell village,160,16405,16000US1716405,IL,17,353
7812,107813,Cornland,160,16431,16000US1716431,IL,17,50
7813,107814,Cortland,160,16470,16000US1716470,IL,17,4323
7814,107815,Coulterville village,160,16613,16000US1716613,IL,17,969
7815,107816,Country Club Hills,160,16691,16000US1716691,IL,17,16806
7816,107817,Countryside,160,16873,16000US1716873,IL,17,5984
7817,107818,Cowden village,160,17055,16000US1717055,IL,17,547
7818,107819,Coyne Center,160,17077,16000US1717077,IL,17,953
7819,107820,Crab Orchard,160,17094,16000US1717094,IL,17,293
7820,107821,Crainville village,160,17185,16000US1717185,IL,17,1287
7821,107822,Creal Springs,160,17289,16000US1717289,IL,17,446
7822,107823,Crescent City village,160,17406,16000US1717406,IL,17,728
7823,107824,Crest Hill,160,17458,16000US1717458,IL,17,20479
7824,107825,Creston village,160,17471,16000US1717471,IL,17,740
7825,107826,Crestwood village,160,17497,16000US1717497,IL,17,11027
7826,107827,Crete village,160,17523,16000US1717523,IL,17,8246
7827,107828,Creve Coeur village,160,17549,16000US1717549,IL,17,5652
7828,107829,Crossville village,160,17783,16000US1717783,IL,17,691
7829,107830,Crystal Lake,160,17887,16000US1717887,IL,17,40635
7830,107831,Crystal Lawns,160,17939,16000US1717939,IL,17,2122
7831,107832,Cuba,160,17991,16000US1717991,IL,17,1561
7832,107833,Cullom village,160,18030,16000US1718030,IL,17,607
7833,107834,Curran village,160,18147,16000US1718147,IL,17,190
7834,107835,Cutler village,160,18225,16000US1718225,IL,17,389
7835,107836,Cypress village,160,18251,16000US1718251,IL,17,247
7836,107837,Dahlgren village,160,18303,16000US1718303,IL,17,375
7837,107838,Dakota village,160,18342,16000US1718342,IL,17,511
7838,107839,Dallas City,160,18420,16000US1718420,IL,17,1254
7839,107840,Dalton City village,160,18446,16000US1718446,IL,17,434
7840,107841,Dalzell village,160,18459,16000US1718459,IL,17,725
7841,107842,Damiansville village,160,18472,16000US1718472,IL,17,522
7842,107843,Dana village,160,18485,16000US1718485,IL,17,126
7843,107844,Danforth village,160,18498,16000US1718498,IL,17,577
7844,107845,Danvers village,160,18537,16000US1718537,IL,17,1204
7845,107846,Danville,160,18563,16000US1718563,IL,17,32337
7846,107847,Darien,160,18628,16000US1718628,IL,17,22263
7847,107848,Darmstadt,160,18641,16000US1718641,IL,17,0
7848,107849,Davis village,160,18706,16000US1718706,IL,17,790
7849,107850,Davis Junction village,160,18719,16000US1718719,IL,17,2532
7850,107851,Dawson village,160,18745,16000US1718745,IL,17,545
7851,107852,Dayton,160,18771,16000US1718771,IL,17,491
7852,107853,Decatur,160,18823,16000US1718823,IL,17,74654
7853,107854,Deer Creek village,160,18940,16000US1718940,IL,17,731
7854,107855,Deerfield village,160,18992,16000US1718992,IL,17,18588
7855,107856,Deer Grove village,160,19031,16000US1719031,IL,17,38
7856,107857,Deer Park village,160,19083,16000US1719083,IL,17,3323
7857,107858,DeKalb,160,19161,16000US1719161,IL,17,43483
7858,107859,De Land village,160,19200,16000US1719200,IL,17,430
7859,107860,Delavan,160,19226,16000US1719226,IL,17,1625
7860,107861,De Pue village,160,19499,16000US1719499,IL,17,1852
7861,107862,De Soto village,160,19616,16000US1719616,IL,17,1567
7862,107863,Des Plaines,160,19642,16000US1719642,IL,17,58930
7863,107864,Detroit village,160,19681,16000US1719681,IL,17,110
7864,107865,De Witt village,160,19798,16000US1719798,IL,17,224
7865,107866,Diamond village,160,19837,16000US1719837,IL,17,2612
7866,107867,Dieterich village,160,19915,16000US1719915,IL,17,679
7867,107868,Divernon village,160,20045,16000US1720045,IL,17,1292
7868,107869,Dix village,160,20123,16000US1720123,IL,17,464
7869,107870,Dixmoor village,160,20149,16000US1720149,IL,17,3626
7870,107871,Dixon,160,20162,16000US1720162,IL,17,15196
7871,107872,Dolton village,160,20292,16000US1720292,IL,17,23283
7872,107873,Dongola village,160,20305,16000US1720305,IL,17,913
7873,107874,Donnellson village,160,20318,16000US1720318,IL,17,140
7874,107875,Donovan village,160,20331,16000US1720331,IL,17,281
7875,107876,Dorchester village,160,20370,16000US1720370,IL,17,157
7876,107877,Dover village,160,20526,16000US1720526,IL,17,146
7877,107878,Dowell village,160,20565,16000US1720565,IL,17,328
7878,107879,Downers Grove village,160,20591,16000US1720591,IL,17,49504
7879,107880,Downs village,160,20643,16000US1720643,IL,17,972
7880,107881,Du Bois village,160,20890,16000US1720890,IL,17,150
7881,107882,Dunfermline village,160,21098,16000US1721098,IL,17,273
7882,107883,Dunlap village,160,21176,16000US1721176,IL,17,1478
7883,107884,Dupo village,160,21254,16000US1721254,IL,17,4006
7884,107885,Du Quoin,160,21267,16000US1721267,IL,17,6002
7885,107886,Durand village,160,21280,16000US1721280,IL,17,1201
7886,107887,Dwight village,160,21358,16000US1721358,IL,17,4192
7887,107888,Eagarville village,160,21410,16000US1721410,IL,17,169
7888,107889,Earlville,160,21540,16000US1721540,IL,17,1847
7889,107890,East Alton village,160,21553,16000US1721553,IL,17,6215
7890,107891,East Brooklyn village,160,21579,16000US1721579,IL,17,142
7891,107892,East Cape Girardeau village,160,21605,16000US1721605,IL,17,619
7892,107893,East Carondelet village,160,21618,16000US1721618,IL,17,587
7893,107894,East Dubuque,160,21683,16000US1721683,IL,17,1812
7894,107895,East Dundee village,160,21696,16000US1721696,IL,17,3074
7895,107896,East Galesburg village,160,21826,16000US1721826,IL,17,801
7896,107897,East Gillespie village,160,21852,16000US1721852,IL,17,256
7897,107898,East Hazel Crest village,160,21904,16000US1721904,IL,17,1611
7898,107899,East Moline,160,22073,16000US1722073,IL,17,21422
7899,107900,Easton village,160,22151,16000US1722151,IL,17,347
7900,107901,East Peoria,160,22164,16000US1722164,IL,17,23137
7901,107902,East St. Louis,160,22255,16000US1722255,IL,17,26689
7902,107903,Eddyville village,160,22398,16000US1722398,IL,17,63
7903,107904,Edgewood village,160,22567,16000US1722567,IL,17,507
7904,107905,Edinburg village,160,22645,16000US1722645,IL,17,1097
7905,107906,Edwardsville,160,22697,16000US1722697,IL,17,24896
7906,107907,Effingham,160,22736,16000US1722736,IL,17,12513
7907,107908,Elburn village,160,22931,16000US1722931,IL,17,5785
7908,107909,El Dara village,160,22957,16000US1722957,IL,17,123
7909,107910,Eldorado,160,23009,16000US1723009,IL,17,4103
7910,107911,Eldred village,160,23022,16000US1723022,IL,17,207
7911,107912,Elgin,160,23074,16000US1723074,IL,17,112105
7912,107913,Elizabeth village,160,23165,16000US1723165,IL,17,744
7913,107914,Elizabethtown village,160,23191,16000US1723191,IL,17,256
7914,107915,Elk Grove Village village,160,23256,16000US1723256,IL,17,33333
7915,107916,Elkhart village,160,23269,16000US1723269,IL,17,346
7916,107917,Elkville village,160,23373,16000US1723373,IL,17,1047
7917,107918,Elliott village,160,23425,16000US1723425,IL,17,239
7918,107919,Ellis Grove village,160,23503,16000US1723503,IL,17,439
7919,107920,Ellisville village,160,23529,16000US1723529,IL,17,106
7920,107921,Ellsworth village,160,23555,16000US1723555,IL,17,259
7921,107922,Elmhurst,160,23620,16000US1723620,IL,17,45469
7922,107923,Elmwood,160,23698,16000US1723698,IL,17,2253
7923,107924,Elmwood Park village,160,23724,16000US1723724,IL,17,24971
7924,107925,El Paso,160,23737,16000US1723737,IL,17,2694
7925,107926,Elsah village,160,23776,16000US1723776,IL,17,739
7926,107927,Elvaston village,160,23841,16000US1723841,IL,17,119
7927,107928,Elwood village,160,23945,16000US1723945,IL,17,2130
7928,107929,Emden village,160,23971,16000US1723971,IL,17,348
7929,107930,Emington village,160,24062,16000US1724062,IL,17,87
7930,107931,Energy village,160,24166,16000US1724166,IL,17,1215
7931,107932,Enfield village,160,24179,16000US1724179,IL,17,628
7932,107933,Equality village,160,24348,16000US1724348,IL,17,551
7933,107934,Erie village,160,24374,16000US1724374,IL,17,1507
7934,107935,Essex village,160,24452,16000US1724452,IL,17,858
7935,107936,Eureka,160,24543,16000US1724543,IL,17,5704
7936,107937,Evanston,160,24582,16000US1724582,IL,17,75603
7937,107938,Evansville village,160,24608,16000US1724608,IL,17,671
7938,107939,Evergreen Park village,160,24634,16000US1724634,IL,17,19934
7939,107940,Ewing village,160,24673,16000US1724673,IL,17,265
7940,107941,Exeter village,160,24699,16000US1724699,IL,17,105
7941,107942,Fairbury,160,24764,16000US1724764,IL,17,3722
7942,107943,Fairfield,160,24816,16000US1724816,IL,17,4882
7943,107944,Fairmont,160,24920,16000US1724920,IL,17,2322
7944,107945,Fairmont City village,160,24933,16000US1724933,IL,17,2498
7945,107946,Fairmount village,160,24985,16000US1724985,IL,17,671
7946,107947,Fairview village,160,25063,16000US1725063,IL,17,515
7947,107948,Fairview Heights,160,25141,16000US1725141,IL,17,17014
7948,107949,Farina village,160,25375,16000US1725375,IL,17,576
7949,107950,Farmer City,160,25414,16000US1725414,IL,17,1947
7950,107951,Farmersville village,160,25440,16000US1725440,IL,17,569
7951,107952,Farmington,160,25531,16000US1725531,IL,17,2455
7952,107953,Fayetteville village,160,25713,16000US1725713,IL,17,408
7953,107954,Ferris village,160,25895,16000US1725895,IL,17,143
7954,107955,Fidelity village,160,25960,16000US1725960,IL,17,133
7955,107956,Fieldon village,160,26012,16000US1726012,IL,17,198
7956,107957,Fillmore village,160,26077,16000US1726077,IL,17,262
7957,107958,Findlay village,160,26116,16000US1726116,IL,17,718
7958,107959,Fisher village,160,26194,16000US1726194,IL,17,1860
7959,107960,Fithian village,160,26233,16000US1726233,IL,17,504
7960,107961,Flanagan village,160,26311,16000US1726311,IL,17,1138
7961,107962,Flat Rock village,160,26350,16000US1726350,IL,17,347
7962,107963,Flora,160,26454,16000US1726454,IL,17,5027
7963,107964,Floraville,160,26467,16000US1726467,IL,17,0
7964,107965,Florence village,160,26480,16000US1726480,IL,17,40
